date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:07:31	19702/19702	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/entity/PlayerLeashEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/entity/PlayerLeashEntityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:32	16196/16196	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLevelChangeEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLevelChangeEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:32	15584/15584	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLocaleChangeEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLocaleChangeEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:32	25378/25378	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLoginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLoginEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:32	16973/16973	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLoginEvent.Result.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerLoginEvent.Result.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:33	21833/21833	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerMoveEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerMoveEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:33	19388/19388	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/PlayerNamePrompt.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/PlayerNamePrompt.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:33	15742/15742	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupArrowEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupArrowEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:33	21439/21439	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupItemEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupItemEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:33	26549/26549	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPortalEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPortalEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:34	24808/24808	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:34	17120/17120	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.Result.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.Result.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:34	16280/16280	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerQuitEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerQuitEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:34	13024/13024	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRegisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRegisterChannelEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:34	17283/17283	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:35	16904/16904	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.Status.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.Status.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:35	17651/17651	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRespawnEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRespawnEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:35	16032/16032	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRiptideEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRiptideEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:35	18939/18939	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerShearEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerShearEntityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:36	27391/27391	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerStatisticIncrementEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerStatisticIncrementEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:36	22488/22488	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerSwapHandItemsEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerSwapHandItemsEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:36	20168/20168	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:36	20584/20584	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.TeleportCause.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.TeleportCause.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:36	18611/18611	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleFlightEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleFlightEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:37	18567/18567	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSneakEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSneakEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:37	18596/18596	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSprintEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSprintEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:37	18760/18760	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnleashEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnleashEntityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:37	13062/13062	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnregisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnregisterChannelEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:37	19640/19640	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerVelocityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerVelocityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:38	7924/7924	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:38	15081/15081	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.Flags.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.Flags.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:38	15913/15913	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginBase.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginBase.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:38	14785/14785	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginChannelDirection.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginChannelDirection.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:39	26505/26505	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommand.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:39	10589/10589	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommandYamlParser.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommandYamlParser.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:39	58101/58101	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginDescriptionFile.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginDescriptionFile.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:39	14096/14096	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginDisableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginDisableEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:39	14063/14063	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEnableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEnableEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:40	12836/12836	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:40	9525/9525	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginIdentifiableCommand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginIdentifiableCommand.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:40	16809/16809	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLoader.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLoader.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:40	14080/14080	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLoadOrder.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLoadOrder.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:40	12377/12377	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLogger.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginLogger.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:41	46945/46945	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginManager.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginManager.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:41	9876/9876	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageListener.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageListener.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:41	16294/16294	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageListenerRegistration.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageListenerRegistration.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:41	12009/12009	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageRecipient.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginMessageRecipient.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:42	15955/15955	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/PluginNameConversationPrefix.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/PluginNameConversationPrefix.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:42	18608/18608	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/defaults/PluginsCommand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/defaults/PluginsCommand.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:42	27455/27455	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/PolarBear.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/PolarBear.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:42	20418/20418	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/PortalCreateEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/PortalCreateEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:42	15214/15214	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/PortalCreateEvent.CreateReason.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/PortalCreateEvent.CreateReason.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:43	13912/13912	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/PortalType.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/PortalType.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:43	41246/41246	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/Potion.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/Potion.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:43	13665/13665	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionBrewer.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionBrewer.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:43	14689/14689	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionData.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionData.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:43	28936/28936	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionEffect.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionEffect.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
19:07:44	46989/46989	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionEffectType.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/PotionEffectType.html	(from https://hub.spigotmc.org/javadocs/bukkit/allclasses-frame.html)
